session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_090911,user_06426,movie_0805,11/29/25,Smart TV,,22.5,stopped,4K,USA,False,,xking@example.com,Amanda,Taylor,47.0,,USA,California,Michelleport,Standard,2025-06-16,False,23.66,Smart TV,3.0,2024-11-17 14:53:14.768574,Family Kingdom,Stand-up Comedy,Action,Adventure,1990,70.0,NC-17,English,France,2.9,,,,,True,2024-11-23,False
session_082652,user_09605,movie_0126,5/11/24,Laptop,32.7,62.1,completed,SD,USA,False,,darrensmith@example.org,Albert,Roberts,48.0,Male,USA,Washington,South Devon,Premium,2023-02-19,True,7.9,Desktop,1.0,2022-10-07 11:50:18.773635,Journey Princess,Movie,Sci-Fi,Biography,2003,125.0,TV-MA,Spanish,USA,7.4,26713214.0,5582578.0,,,False,2022-12-29,False
session_095686,user_04146,movie_0868,11/18/24,Desktop,32.3,66.0,paused,4K,USA,False,,owolfe@example.com,Nathan,Oneal,25.0,Male,Canada,Manitoba,West Stevenbury,Premium,2023-03-15,False,32.16,Mobile,3.0,2025-07-07 13:52:21.957353,War Empire,TV Series,Crime,Horror,1965,77.0,PG-13,English,France,6.5,,,1.0,150.0,False,2021-09-29,False
session_031615,user_07310,movie_0257,4/13/25,Smart TV,13.7,93.3,stopped,Ultra HD,USA,True,,petersonadam@example.org,Angela,Turner,30.0,Male,Canada,Quebec,Kellitown,Basic,2023-01-27,True,17.7,Desktop,5.0,2024-12-29 18:06:00.055451,Dragon King,Movie,History,,2001,109.0,PG-13,English,Japan,6.6,3393573.0,40319055.0,,,True,2022-07-25,False
session_097879,user_05490,movie_0198,8/1/25,Desktop,47.6,5.8,completed,4K,USA,False,3.0,atkinsterry@example.org,Bill,Gordon,48.0,Male,Canada,Saskatchewan,South Sylvia,Premium+,2024-03-22,True,21.51,Mobile,2.0,2024-12-13 17:34:52.971616,Phoenix Family,TV Series,Sport,,2007,48.0,TV-PG,Hindi,USA,4.9,,,6.0,141.0,True,2023-01-02,False
session_088298,user_03159,movie_0517,11/11/25,Mobile,11.0,99.3,started,HD,USA,True,3.0,xwebb@example.net,Bonnie,Conway,35.0,Female,USA,Massachusetts,Taylorbury,Premium+,2023-04-13,True,41.1,Mobile,5.0,2024-02-03 14:49:41.182497,Storm Legend,TV Series,War,,1998,48.0,TV-MA,English,Japan,6.0,,,9.0,85.0,False,2021-07-21,False
session_010938,user_05879,movie_0084,9/6/24,Mobile,3.0,41.6,started,HD,USA,False,,andersonalicia@example.net,Steven,Burch,45.0,Male,Canada,British Columbia,Coxton,Premium+,2023-11-13,True,21.69,Desktop,2.0,2023-07-21 23:30:43.934610,Night Phoenix,Movie,Documentary,Crime,1998,114.0,PG,English,Germany,6.8,,39250966.0,,,True,2023-09-08,True
session_001733,user_09500,movie_0368,5/17/24,Tablet,35.2,37.3,paused,4K,USA,False,,zjones@example.net,Cody,Shepard,43.0,Female,USA,Ohio,Connorstad,Premium,2023-08-04,True,18.57,Desktop,3.0,2023-09-05 21:10:06.251771,The Empire,Movie,Western,Fantasy,2018,95.0,TV-PG,French,Canada,6.1,29387509.0,,,,True,2021-05-17,False
session_096335,user_04296,movie_0214,3/1/24,Desktop,8.6,81.9,started,HD,Canada,False,4.0,andrew75@example.net,Ashley,Scott,,,USA,Massachusetts,Waltermouth,Premium,2025-06-04,True,13.01,Desktop,3.0,2024-10-24 02:23:34.655614,Last Dragon,Stand-up Comedy,Animation,Comedy,1966,47.0,TV-Y7,English,USA,4.3,,,,,False,2024-11-12,False
session_080484,user_04853,movie_0478,8/26/24,Laptop,39.4,30.7,paused,HD,USA,True,,ndelgado@example.org,Eric,Hunt,,Female,Canada,Ontario,Port Laurie,Standard,2022-09-22,True,11.49,Smart TV,5.0,2023-06-19 08:49:46.178922,House Storm,Movie,Comedy,Drama,2004,138.0,NC-17,English,Canada,3.2,,3733955.0,,,True,2022-09-01,False
session_045411,user_07634,movie_0321,6/27/25,Smart TV,320.8,18.6,paused,HD,USA,False,4.0,walkeralison@example.org,Amanda,Sanchez,41.0,Female,USA,Virginia,Bethtown,Standard,2024-03-03,True,50.81,Mobile,5.0,2024-02-10 17:56:29.289105,First Family,Stand-up Comedy,Comedy,,2014,534.0,TV-MA,English,Germany,,,,,,False,2024-03-24,True
session_062585,user_09920,movie_0777,4/22/25,Smart TV,125.4,28.3,stopped,4K,Canada,False,,kmedina@example.net,Laura,Scott,51.0,Female,Canada,Manitoba,East Evanburgh,Standard,2023-02-14,True,19.87,Tablet,2.0,2025-02-26 20:48:49.095623,House Dragon,Movie,Comedy,Drama,2018,73.0,TV-Y,English,USA,6.7,,,,,True,2023-11-30,False
session_018834,user_00530,movie_0998,1/19/24,Laptop,75.7,47.2,started,HD,USA,False,,aolson@example.net,Devon,Reyes,45.0,Other,Canada,New Brunswick,Patelbury,Basic,2022-11-01,True,13.81,Mobile,2.0,2024-03-02 10:56:14.261048,Day Legend,Limited Series,Fantasy,,2013,69.0,TV-14,English,USA,6.0,,,8.0,162.0,True,2022-09-25,False
session_086363,user_07425,movie_0246,11/7/25,Laptop,,38.1,paused,HD,Canada,True,,burnskenneth@example.org,Melanie,Hawkins,49.0,Female,USA,Michigan,Paulfort,Standard,2023-08-29,True,15.8,Gaming Console,1.0,2023-07-21 06:42:54.018147,Empire Adventure,Documentary,Documentary,,2001,71.0,NC-17,English,UK,1.2,,,,,False,2022-10-12,False
session_063923,user_09298,movie_0056,1/14/25,Laptop,116.4,22.5,completed,HD,USA,False,,allisonhall@example.net,Richard,Chung,30.0,Male,Canada,Manitoba,North Cynthia,Basic,2023-07-26,True,10.78,Mobile,4.0,2023-03-29 15:27:21.189342,Big Princess,Movie,Adventure,Comedy,1997,137.0,TV-Y,English,USA,6.2,3593765.0,2259750.0,,,True,2021-01-18,False
session_051613,user_06505,movie_0595,5/5/25,Desktop,19.7,38.8,started,HD,USA,False,,ubeltran@example.org,Stephanie,Diaz,48.0,Female,USA,Georgia,Burnsfurt,Standard,2023-08-28,False,17.43,Laptop,8.0,2025-02-11 14:24:07.259920,An Empire,TV Series,Animation,,1998,28.0,PG-13,English,France,8.3,,,8.0,104.0,True,2022-06-30,False
session_007711,user_04061,movie_0602,12/27/25,Mobile,32.0,52.0,started,4K,USA,True,,katherinemiles@example.com,Scott,Carter,28.0,Female,USA,Massachusetts,Willisberg,Standard,2022-08-26,False,8.81,Tablet,3.0,2023-06-10 11:39:19.321381,Queen Family,Movie,Mystery,Sci-Fi,2012,70.0,TV-14,Japanese,Japan,,,3500926.0,,,True,2020-12-15,False
session_043634,user_02735,movie_0577,2/25/24,Smart TV,57.9,82.1,stopped,4K,Canada,True,4.0,wrogers@example.com,Lori,Perkins,38.0,Female,USA,Illinois,Davidton,Basic,2023-10-05,True,12.45,Mobile,,2024-08-14 02:49:44.757751,Family House,TV Series,Action,,2003,53.0,TV-PG,Japanese,Japan,8.6,,,7.0,74.0,True,2023-10-22,False
session_086235,user_08231,movie_0569,5/4/24,Mobile,176.6,88.0,completed,HD,USA,False,,martinjoseph@example.com,Jessica,Ashley,28.0,Female,Canada,Saskatchewan,South Rhonda,Premium+,2023-02-15,True,,Gaming Console,5.0,2023-05-02 03:43:21.140469,Legend King,Documentary,War,,1990,59.0,TV-14,English,USA,6.3,,,,,False,2022-04-12,True
session_090178,user_00809,movie_0298,3/10/24,Mobile,136.5,73.7,completed,4K,USA,False,5.0,joseph63@example.net,Leah,Lee,27.0,Prefer not to say,Canada,Manitoba,Jamesmouth,Standard,2022-12-08,True,4.58,Laptop,2.0,2024-07-02 19:00:48.500128,City Dream,Movie,Adventure,,2014,121.0,PG-13,Korean,USA,6.9,2411775.0,4770765.0,,,True,2021-02-08,False
session_041649,user_05299,movie_0259,3/29/24,Mobile,82.8,28.8,stopped,4K,USA,False,,aedwards@example.com,Katherine,Gonzalez,38.0,,USA,California,West James,Premium,2023-02-24,True,11.24,Smart TV,,2024-07-14 08:40:18.295819,Princess Warrior,Movie,Crime,,2004,114.0,TV-Y7,English,Canada,6.9,702469.0,25878525.0,,,True,2022-02-03,False
session_095768,user_08104,movie_0952,1/4/25,Tablet,52.3,68.1,stopped,HD,Canada,True,,lmorgan@example.net,Jeffrey,Perez,33.0,,USA,Ohio,Richardstad,Standard,2025-04-26,True,12.33,Laptop,3.0,2023-02-15 16:34:20.205469,Queen Day,Movie,Western,Music,2009,121.0,PG,English,USA,8.8,9065794.0,,,,False,2023-07-21,False
session_006156,user_01675,movie_0435,7/3/25,Smart TV,134.6,31.6,started,SD,USA,False,,erica73@example.org,Denise,Drake,51.0,Female,USA,Tennessee,Bernardville,Premium+,2023-07-14,True,16.55,Smart TV,2.0,2024-07-06 10:24:23.901614,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,TV-PG,English,Canada,6.2,,,,,False,2023-11-25,True
session_095688,user_09236,movie_0771,9/10/24,Tablet,57.1,80.1,started,HD,Canada,False,,guerrerochelsey@example.org,Tiffany,Hernandez,38.0,Male,USA,Illinois,Port Sarashire,Premium+,2022-09-20,True,23.86,Mobile,4.0,2025-01-29 04:36:38.866752,First Quest,Stand-up Comedy,Horror,,1992,30.0,NC-17,English,USA,7.2,,,,,False,2024-07-26,False
session_051037,user_02427,movie_0722,6/9/25,Laptop,75.3,75.9,paused,HD,USA,True,,vowen@example.com,Megan,Conner,29.0,Male,USA,Tennessee,Lindsaymouth,Standard,2023-01-22,True,24.36,Gaming Console,2.0,2025-05-14 13:00:00.408777,Battle Mission,TV Series,Romance,,2024,15.0,TV-MA,Japanese,USA,5.6,,,3.0,185.0,True,2022-07-13,False
session_031787,user_03835,movie_0522,11/8/25,Desktop,121.2,30.5,stopped,4K,USA,False,4.0,nicholas74@example.com,Steven,Johnson,34.0,Male,USA,Wisconsin,Wendyberg,Standard,2023-10-29,True,21.33,Smart TV,7.0,2022-10-16 11:55:05.169974,Big Warrior,Documentary,Romance,,2018,62.0,TV-G,Hindi,Germany,8.1,,,,,True,2022-08-31,False
session_052391,user_00526,movie_0797,9/27/25,Desktop,3.4,17.2,completed,4K,USA,False,2.0,stephenscurtis@example.com,Aaron,Johnson,34.0,Female,USA,Indiana,Hernandezport,Standard,2025-05-08,True,4.85,Smart TV,1.0,2024-08-24 13:46:39.361881,Fire Night,TV Series,Animation,,1990,29.0,TV-MA,Spanish,USA,6.6,,,9.0,90.0,True,2021-06-06,False
session_053677,user_09965,movie_0680,6/3/24,Mobile,75.3,64.6,started,4K,USA,False,,joshuasherman@example.com,Philip,Moody,21.0,Male,Canada,New Brunswick,Luisfurt,Standard,2025-01-08,True,3.26,Laptop,4.0,2025-01-14 02:53:14.269293,Battle Dream,Movie,Thriller,,2007,128.0,TV-14,French,USA,7.5,846327.0,36844960.0,,,True,2024-07-20,False
session_031638,user_09947,movie_0766,9/27/25,Desktop,66.0,44.6,completed,4K,USA,False,,amber77@example.net,Ashley,Kirk,37.0,Female,USA,North Carolina,New Lacey,Premium,2024-09-03,True,3.62,Mobile,3.0,2023-03-15 06:39:53.741293,Mission Empire,Movie,Fantasy,,2000,131.0,TV-Y7,English,UK,8.4,195174.0,,,,True,2021-04-01,True
session_094406,user_03082,movie_0428,12/23/25,Desktop,151.5,25.7,completed,SD,USA,False,,michaelsims@example.org,Katrina,Reid,49.0,Female,USA,New York,Cunninghamborough,Basic,2024-10-09,True,3.51,Mobile,2.0,2025-03-08 05:15:30.944101,Empire King,Movie,Thriller,Adventure,2020,105.0,TV-Y7,English,Japan,6.9,33231719.0,65276378.0,,,True,2022-12-25,True
session_073308,user_04722,movie_0247,4/13/25,Mobile,19.1,80.8,stopped,HD,Canada,True,4.0,qlee@example.net,Dave,Keller,57.0,Male,USA,Washington,Spencerton,Standard,2025-07-08,False,8.04,Laptop,2.0,2023-09-05 16:57:14.885765,Bright Princess,Documentary,Documentary,,2014,84.0,TV-PG,English,France,6.4,,,,,False,2022-07-16,True
session_028851,user_01619,movie_0614,7/15/24,Laptop,22.5,78.6,paused,SD,Canada,False,,jeffrey29@example.com,Valerie,Holt,38.0,Male,USA,New York,South Victoriashire,Basic,2023-07-12,True,15.1,Gaming Console,,2023-10-29 22:40:54.335291,Day Day,Movie,Comedy,,2019,108.0,TV-G,English,Japan,4.6,1559466.0,,,,False,2024-11-20,False
session_096282,user_02243,movie_0639,11/4/25,Mobile,72.6,58.6,started,HD,Canada,False,2.0,antonio29@example.org,Alyssa,Quinn,36.0,Female,Canada,Prince Edward Island,South Terry,Standard,2023-04-30,True,27.83,Laptop,5.0,2025-03-22 13:16:31.013752,Quest Fire,Limited Series,Sport,War,1996,68.0,TV-Y7,English,Canada,4.8,,,11.0,37.0,True,2021-05-03,False
session_036092,user_09734,movie_0448,4/27/25,Tablet,159.1,86.5,started,SD,USA,False,,pevans@example.org,Yvonne,Rosales,59.0,Female,USA,Florida,Sarahfort,Standard,2023-10-30,False,,Smart TV,3.0,2023-07-20 06:13:05.818822,Story Hero,Movie,Comedy,,1993,101.0,TV-MA,English,USA,,3865797.0,5081496.0,,,True,2020-12-15,False
session_082111,user_08070,movie_0315,1/30/25,Tablet,79.2,79.0,started,4K,USA,False,3.0,carneymichael@example.com,Jeffrey,Mcdonald,34.0,Female,USA,Arizona,Lambmouth,Standard,2024-06-08,True,3.59,Laptop,5.0,2025-02-22 22:37:26.700626,Big Hero,Stand-up Comedy,Mystery,Fantasy,1997,51.0,R,English,Canada,7.9,,,,,True,2021-02-05,False
session_052822,user_03678,movie_0169,2/18/24,Mobile,20.1,,paused,4K,USA,False,,kbrown@example.com,Laura,Ryan,41.0,Female,USA,Maryland,Sarahland,Premium,2023-12-27,True,6.17,Mobile,4.0,2025-06-20 13:11:22.526555,Storm Day,TV Series,Western,,1998,53.0,TV-PG,English,Canada,6.9,,,13.0,81.0,False,2025-01-20,False
session_077027,user_05900,movie_0312,1/20/25,Mobile,2.0,40.3,completed,HD,USA,False,,matthew24@example.org,Matthew,Wilkinson,32.0,Male,Canada,Quebec,Lewisfort,Premium,2022-12-21,True,1.69,Gaming Console,1.0,2025-07-20 20:41:52.979313,King Legend,TV Series,Romance,,2019,64.0,PG,English,UK,7.4,,,,192.0,True,2022-11-24,True
session_078575,user_06774,movie_0208,11/16/24,Mobile,125.6,84.0,started,HD,USA,False,,hortonheather@example.com,Jason,Anderson,31.0,Male,USA,Pennsylvania,Lake Jennifer,Standard,2023-10-19,False,4.6,Smart TV,1.0,2025-02-04 20:10:33.641708,The Story,Movie,Thriller,,1993,109.0,R,Spanish,USA,7.4,5539041.0,,,,True,2021-04-28,False
session_074120,user_03576,movie_0555,12/28/24,Smart TV,26.7,99.5,paused,SD,USA,False,,duanenewman@example.net,Andrew,Wong,20.0,Male,Canada,Nova Scotia,Vincentside,Premium,2024-11-03,True,2.68,Laptop,,2024-04-27 12:43:56.558608,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22.0,R,English,Germany,3.0,,,,141.0,False,2025-04-06,True
session_034957,user_09725,movie_0648,9/4/24,Mobile,52.3,54.8,stopped,HD,USA,False,,vsanchez@example.net,Lisa,Williams,16.0,Male,USA,Virginia,Thomasshire,Premium,2024-01-28,False,6.24,Desktop,3.0,2025-03-10 13:43:49.486558,An Ice,Movie,Horror,,2012,138.0,TV-Y7,English,USA,4.9,,,,,True,2020-12-17,False
session_060943,user_02332,movie_0989,2/21/24,Tablet,,76.3,paused,SD,Canada,False,,rivasedward@example.com,Lauren,Hogan,31.0,Female,USA,Michigan,Lawsonchester,Premium,2025-02-15,False,5.42,Laptop,1.0,2025-04-29 05:00:05.271019,Empire Family,Movie,Biography,Fantasy,2008,168.0,TV-14,English,Canada,6.9,,784225.0,,,False,2025-07-15,False
session_013038,user_00694,movie_0167,11/12/25,Desktop,64.4,14.0,stopped,HD,USA,False,,morganlawrence@example.net,Anna,Sanchez,35.0,,Canada,Ontario,Hannahberg,Premium,2025-03-13,False,18.69,Tablet,4.0,2025-06-16 21:27:08.225420,Battle Night,TV Series,Adventure,,2010,37.0,TV-MA,Italian,USA,,,,9.0,178.0,False,2021-06-26,False
session_073871,user_03144,movie_0736,1/5/25,Desktop,12.8,43.1,paused,SD,USA,False,,travis25@example.com,Joshua,Thompson,20.0,Male,USA,Indiana,North Melissatown,Basic,2024-07-23,True,60.04,Desktop,3.0,2024-09-01 02:10:55.942971,Mystery Legend,Stand-up Comedy,Music,,2004,69.0,PG,German,Germany,6.3,,,,,False,2021-09-09,True
session_040384,user_09093,movie_0895,1/16/24,Mobile,69.4,65.8,stopped,4K,USA,False,2.0,huntbrian@example.net,Jerry,Mcguire,37.0,Male,USA,Indiana,North Richard,Basic,2024-08-28,True,13.59,Mobile,2.0,2024-06-17 06:47:19.193351,House War,Movie,Animation,,2014,82.0,TV-PG,English,USA,7.5,1647411.0,,,,False,2025-03-18,False
session_082233,user_07940,movie_0800,8/10/24,Desktop,,89.6,started,4K,USA,False,,powerschristy@example.com,Vanessa,Brewer,27.0,Female,USA,Florida,South Mariah,Basic,2024-01-02,True,12.21,Desktop,5.0,2022-08-23 04:11:07.088448,House Fire,Stand-up Comedy,Horror,,1990,63.0,TV-PG,English,USA,0.8,,,,,False,2021-08-18,False
session_083460,user_02991,movie_0127,12/23/24,Desktop,19.4,87.4,paused,4K,USA,False,,brownjohn@example.net,Alec,Ramirez,48.0,Male,USA,Texas,South Sarah,Basic,2023-08-14,True,3.99,Desktop,3.0,2025-02-01 13:52:56.351322,Dragon Quest,Documentary,Music,Drama,2016,85.0,PG,English,USA,4.4,,,,,False,2024-12-22,False
session_004326,user_06095,movie_0976,2/2/25,Desktop,,39.3,paused,4K,Canada,False,,mcclurerobert@example.net,Anthony,Webster,27.0,Male,USA,Arizona,South Ericbury,Standard,2024-04-25,True,9.49,Laptop,1.0,2024-12-24 23:37:00.172316,Dragon Journey,Movie,Adventure,Documentary,2015,111.0,G,Hindi,Japan,7.3,45933057.0,2099413.0,,,False,2022-09-16,False
session_040494,user_09325,movie_0202,10/17/25,Smart TV,32.0,68.4,completed,HD,Canada,False,,kevin96@example.com,Eric,Rogers,20.0,Female,USA,Ohio,Alicefort,Basic,2023-06-01,False,4.85,Laptop,,2025-06-22 03:16:12.748725,City Empire,Stand-up Comedy,Horror,Adventure,1961,47.0,TV-14,Spanish,France,6.1,,,,,False,2020-11-30,False
session_048251,user_02365,movie_0872,1/5/24,Tablet,35.5,95.9,paused,4K,USA,True,,dhardin@example.net,Paul,Garcia,49.0,Male,Canada,Ontario,South Jacquelinechester,Premium,2022-10-02,True,0.67,Gaming Console,2.0,2024-06-29 07:21:18.902102,Journey Journey,Documentary,Action,,1996,46.0,NC-17,English,USA,7.1,,,,,False,2022-04-02,False
session_041004,user_01126,movie_0915,7/23/24,Mobile,,,stopped,4K,USA,False,,yburnett@example.net,Craig,Kelly,40.0,Female,Canada,Prince Edward Island,West Joshua,Standard,2024-01-28,True,3.75,Smart TV,3.0,2023-12-01 03:18:59.205966,Journey Adventure,TV Series,Romance,Fantasy,2004,36.0,PG-13,English,France,8.8,,,11.0,27.0,True,2025-07-10,False
session_060097,user_02849,movie_0882,10/7/25,Mobile,26.8,20.5,started,SD,Canada,False,,nicolewalker@example.org,James,Bryant,24.0,Female,USA,Virginia,Wattsfurt,Premium,2025-03-17,True,18.42,Laptop,2.0,2025-08-02 09:09:33.569795,Little Mystery,TV Series,Horror,,2002,52.0,TV-MA,English,USA,,,,12.0,81.0,False,2021-05-06,False
session_001346,user_02034,movie_0266,8/7/25,Laptop,53.0,35.9,stopped,HD,USA,False,,latoya19@example.net,Kimberly,Ortega,31.0,Male,USA,New York,Morrismouth,Basic,2024-03-02,True,17.12,Tablet,4.0,2023-01-29 13:37:29.607212,Ice Fire,TV Series,Romance,Family,2005,59.0,TV-MA,English,Germany,4.1,,,12.0,136.0,False,2025-05-31,False
session_055386,user_03935,movie_0366,6/18/24,Desktop,328.2,30.3,paused,4K,USA,False,,christopher12@example.org,Charles,Cruz,24.0,Male,Canada,Nova Scotia,Port Robert,Premium,2023-02-09,True,26.27,Smart TV,3.0,2023-12-14 09:03:05.465673,War Dragon,Limited Series,Crime,Family,2001,24.0,TV-14,English,Canada,8.2,,,10.0,185.0,False,2024-07-19,False
session_025032,user_06140,movie_0473,6/14/24,Smart TV,16.4,28.6,paused,HD,USA,False,3.0,allenstephanie@example.net,Gavin,Fernandez,46.0,Prefer not to say,USA,Wisconsin,Lake Heatherport,Standard,2022-11-20,True,17.75,Gaming Console,2.0,2024-01-27 13:25:50.255481,Journey House,Movie,Animation,Drama,1998,95.0,NC-17,German,USA,5.5,1622983.0,,,,True,2021-11-01,False
session_094869,user_01043,movie_0061,1/18/24,Desktop,61.3,55.9,paused,HD,USA,True,5.0,stacey53@example.com,Anne,Long,,Male,USA,Washington,South Jasonview,Standard,2022-10-27,True,17.27,Tablet,4.0,2023-06-11 22:53:58.000885,Journey Night,Movie,Drama,,2017,100.0,TV-MA,English,UK,6.9,11264097.0,,,,False,2021-11-25,False
session_084415,user_04512,movie_0484,1/10/25,Smart TV,16.3,19.8,completed,HD,Canada,False,,joseph08@example.com,Kristen,Jacobs,11.0,Male,Canada,Ontario,Myersberg,Premium,2023-05-02,True,24.88,Desktop,,2024-09-20 14:17:29.387174,Secret King,Movie,Animation,Adventure,1994,90.0,TV-MA,Japanese,South Korea,4.8,360993.0,2993307.0,,,False,2020-08-24,False
session_068186,user_09801,movie_0468,8/28/25,Laptop,14.5,57.1,completed,4K,Canada,False,4.0,tdean@example.org,Katherine,Black,37.0,Male,USA,Tennessee,Riosside,Standard,2023-06-21,True,,Mobile,3.0,2023-09-28 15:27:14.762216,King Phoenix,TV Series,Action,Western,1992,27.0,TV-Y7,Spanish,USA,7.0,,,,117.0,False,2023-06-17,False
session_072888,user_00076,movie_0906,9/24/25,Smart TV,11.0,14.3,paused,HD,USA,False,,susanhayes@example.com,William,Williams,26.0,Male,Canada,Nova Scotia,Warrenburgh,Standard,2023-09-14,True,13.91,Tablet,2.0,2023-10-01 13:41:38.272698,Mystery Mystery,Movie,Fantasy,Western,2018,93.0,PG-13,English,USA,3.5,2480786.0,,,,True,2023-06-07,False
session_046161,user_06541,movie_0281,5/10/24,Mobile,7.1,13.8,completed,4K,Canada,False,,tammykim@example.com,Benjamin,Prince,47.0,Female,Canada,Nova Scotia,Tammystad,Standard,2024-11-01,True,34.34,Mobile,2.0,2025-02-09 23:51:27.278864,House Phoenix,Movie,Crime,,2017,115.0,PG,English,USA,6.5,,394055.0,,,False,2022-07-21,False
session_056905,user_05100,movie_0688,10/23/25,Laptop,11.4,7.1,stopped,HD,USA,False,,carlosmcdonald@example.com,Michael,Shea,54.0,Female,USA,Tennessee,Markville,Premium+,2023-09-24,True,10.52,Mobile,3.0,2024-06-20 14:55:17.400950,Battle Storm,Movie,Animation,,2024,103.0,TV-Y,English,South Korea,4.8,2676591.0,,,,False,2025-07-11,False
session_092969,user_04559,movie_0697,4/1/25,Smart TV,130.8,90.5,completed,HD,USA,False,,zjackson@example.net,Caitlin,Bailey,49.0,Male,USA,Texas,Jesseberg,Standard,2025-01-22,True,17.36,Desktop,,2025-04-17 22:19:22.257659,Journey Fire,TV Series,Music,,2015,38.0,TV-MA,Italian,South Korea,4.0,,,5.0,65.0,False,2020-08-15,False
session_092917,user_06425,movie_0822,2/9/24,Smart TV,,70.3,stopped,SD,Canada,False,,lwoods@example.net,Julie,Butler,36.0,Female,USA,Missouri,Lambmouth,Standard,2025-04-09,True,16.75,Laptop,1.0,2025-06-07 14:13:20.262218,Family Mystery,TV Series,War,Family,2002,47.0,TV-PG,English,USA,6.8,,,9.0,91.0,False,2021-02-19,False
session_053492,user_04753,movie_0369,5/15/25,Laptop,134.6,11.0,stopped,SD,USA,False,,johnnystark@example.net,Tammie,Moore,,Male,Canada,Ontario,Ginastad,Standard,2024-12-10,True,2.98,Desktop,1.0,2024-12-01 11:53:20.713877,Big Ice,Documentary,Family,Adventure,2008,58.0,TV-Y,Hindi,Japan,5.9,,,,,False,2023-05-08,False
session_064296,user_04204,movie_0600,11/7/25,Mobile,78.1,41.3,paused,4K,Canada,False,,james22@example.net,Teresa,Jackson,12.0,Male,USA,North Carolina,Walshborough,Premium,2023-08-09,True,10.41,Desktop,,2025-07-18 06:04:40.456583,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,,,,14.0,173.0,False,2022-12-08,False
